MARID,LATITUDE,LONGITUDE,MAR_SCORE,TOTAL_BICYCLES,TOTAL_PEDESTRIANS
904953,38.9002,-77.012913,87.5,0,0
302018,38.914343,-77.044874,100,0,0
222229,38.934846,-77.074837,200,0,0
7497,38.88453,-76.920082,100,0,0
807253,38.928586,-77.000568,100,0,0
81678,38.901569,-77.002016,200,0,0
900592,38.887613,-77.005897,87.5,0,0
1340,38.844069,-76.996201,200,0,0
149171,38.903512,-76.972403,100,0,0
223167,38.936301,-77.073866,200,0,0
291706,38.900207,-77.034737,100,0,0
900097,38.917217,-76.978528,100,0,0
54411,38.916755,-76.993008,200,0,0
297575,38.873986,-76.98944,100,0,0
277416,38.905274,-77.082567,200,0,0
79579,38.826855,-76.994036,200,0,0
240246,38.904695,-77.034021,100,0,0
307264,38.920849,-76.989482,100,0,0
219893,38.929997,-77.055274,100,0,0
286729,38.919347,-76.999057,100,0,0
20604,38.902338,-76.937067,88,0,0
811366,38.965423,-77.034901,100,0,0
278853,38.904439,-77.041686,100,0,0
289827,38.857641,-76.9886,100,0,0
286584,38.893405,-77.004359,200,0,0
44738,38.856493,-76.967488,100,0,0
301238,38.903726,-77.0008,100,0,0
913228,38.85591,-76.993707,87.5,0,0
902387,38.943947,-77.077464,100,0,0
297578,38.917,-77.030661,100,0,0
299901,38.912638,-77.014029,200,0,0
243211,38.914091,-77.048886,92.70999908,0,0
240269,38.901983,-77.03241,100,0,0
284659,38.926183,-77.066768,100,0,0
277965,38.869428,-76.988516,200,0,0
277736,38.877159,-77.009262,100,0,0
800499,38.956489,-77.083543,100,0,0
227644,38.917346,-77.012152,88,0,0
814491,38.899815,-77.028857,100,0,0
240969,38.902649,-77.042433,100,0,0
287174,38.857922,-76.973712,200,0,0
43213,38.92653,-77.009126,200,0,0
14817,38.877841,-76.930593,100,0,0
294512,38.904321,-76.988359,100,0,0
221620,38.92936,-77.072462,88,0,0
301002,38.898317,-77.032512,85,0,0
900200,38.911534,-77.04167,100,0,0
241181,38.914091,-77.043257,200,0,1
10726,38.896972,-76.990245,100,0,0
307929,38.915574,-77.027353,100,0,0
303204,38.892192,-77.060302,200,0,0
311611,38.900165,-76.983306,200,0,0
913006,38.845094,-77.008153,87.5,0,0
310406,38.909069,-77.005232,200,0,0
300400,38.904157,-77.030011,200,0,0
232021,38.922428,-77.027036,200,1,0
294856,38.898755,-76.946748,200,0,0
146162,38.927176,-77.005897,100,0,0
225108,38.939363,-77.025487,100,0,0
145517,38.829372,-77.00558,200,0,0
222965,38.944782,-77.078421,100,0,0
245156,38.974881,-77.014847,200,0,0
42712,38.890974,-77.002016,200,0,0
31783,38.837492,-77.00565,88,0,0
284044,38.92852,-77.035262,100,0,0
811662,38.830649,-76.993083,100,0,0
145731,38.882096,-76.945617,100,0,0
223861,38.910372,-77.059257,100,0,0
273837,38.904992,-77.061181,100,0,0
79544,38.900416,-76.998441,100,0,0
240966,38.901337,-77.041956,100,0,0
809572,38.92064,-76.980078,100,0,0
79579,38.827449,-76.99528,100,0,0
816379,38.91266,-76.993723,100,0,0
300560,38.906992,-76.937518,100,0,0
243225,38.936056,-77.037149,94.66999817,0,0
309437,38.916997,-77.032329,100,0,0
276635,38.826372,-77.002313,200,0,0
297814,38.900769,-76.979714,100,0,0
812207,38.919695,-76.978796,100,0,0
284605,38.931889,-77.038276,100,0,0
289559,38.916659,-76.974076,100,0,0
276806,38.880723,-77.024467,85,0,0
55986,38.840151,-76.977028,100,0,0
145633,38.880948,-77.015189,85,0,0
270984,38.909643,-77.080737,100,0,0
288414,38.919892,-76.99952,85,0,0
279764,38.904591,-77.017003,85,0,0
812345,38.910381,-77.013672,100,0,0
904931,38.956555,-77.016109,87.5,0,0
807538,38.901343,-77.050124,100,0,0
902240,38.945061,-77.026337,87.5,0,0
279775,38.894752,-77.043472,100,0,0
13789,38.882373,-76.992646,85,0,0
298792,38.897177,-77.050417,100,0,0
913926,38.907302,-77.009191,87.5,0,0
802900,38.903359,-77.051417,100,0,0
303208,38.880888,-77.030266,200,0,0
17403,38.94729,-76.990532,100,0,0
901648,38.901928,-76.942609,100,0,0
812626,38.924401,-77.025575,100,0,0
286520,38.911454,-76.98495,100,0,0
299772,38.877921,-77.004683,85,0,0
804441,38.895787,-76.998445,91.43000031,0,0
300492,38.941064,-77.025306,100,0,0
270852,38.920696,-77.080424,85,0,0
69689,38.907846,-76.984629,200,0,0
47763,38.872496,-76.971629,100,0,0
226222,38.917844,-77.046886,100,0,0
287042,38.917386,-76.971164,88,0,0
812419,38.915333,-76.9783,100,0,0
294591,38.901247,-76.943462,88,0,0
300918,38.901017,-77.040002,88,0,0
300970,38.897685,-77.03196,100,0,0
286619,38.919114,-76.972011,88,0,0
286075,38.909643,-76.997379,100,0,0
240229,38.909443,-77.032618,88,0,0
307097,38.884038,-77.016915,200,0,0
259610,38.96241,-77.036389,200,0,0
226219,38.924206,-77.034025,200,0,0
291848,38.936452,-77.006347,200,0,0
237015,38.907244,-77.008923,200,0,0
2385,38.843408,-76.995913,200,0,0
297654,38.907103,-77.022147,200,0,0
288109,38.90109,-76.943657,91.83000183,0,0
291713,38.887567,-77.015178,200,1,0
279599,38.902775,-77.054325,200,0,0
239477,38.915814,-77.024218,200,0,0
311611,38.900131,-76.983442,200,0,0
45332,38.925351,-76.985559,200,0,0
242853,38.901954,-77.020687,200,0,0
277919,38.876184,-77.008596,200,0,0
228314,38.929556,-77.016442,100,0,0
218569,38.91637,-77.031694,200,0,0
294856,38.898755,-76.946748,200,0,0
302001,38.897305,-77.031863,200,0,0
41363,38.853261,-76.983419,200,0,0
73705,38.867417,-76.988626,200,0,0
50557,38.871364,-76.974953,200,0,0
263686,38.958492,-77.077128,200,0,0
237150,38.902071,-77.010168,100,0,0
290816,38.880598,-76.937772,200,0,0
225328,38.9105,-77.026853,200,0,0
74461,38.910474,-76.985773,200,0,0
300795,38.949236,-77.080202,200,0,0
240136,38.912721,-77.034208,200,0,0
220008,38.925964,-77.053374,100,0,1
222231,38.94039,-77.076738,200,0,0
49506,38.874915,-76.97416,200,0,0
286427,38.91819,-76.978303,200,0,0
286134,38.864925,-76.985672,200,0,0
306087,38.903872,-77.005914,200,0,0
1093,38.886042,-76.996435,100,0,0
278343,38.844334,-76.988266,85,0,0
262943,38.959585,-77.067749,200,0,0
264490,38.953285,-77.081986,200,0,0
293160,38.820687,-77.020445,200,0,0
304041,38.903997,-77.048808,200,0,0
905736,38.918114,-77.035493,100,0,0
308196,38.894361,-77.014066,200,0,0
303874,38.859228,-76.96672,86.06999969,0,0
312145,38.828451,-77.015672,200,0,0
307796,38.918274,-77.031247,100,0,0
309446,38.822745,-77.016594,200,0,0
253236,38.965098,-77.029298,200,0,0
239126,38.90125,-77.02754,200,0,0
54693,38.926475,-77.00848,100,0,0
311750,38.900398,-76.998017,85,0,0
277763,38.883668,-77.013682,200,0,0
68326,38.864632,-76.987364,200,0,0
902778,38.939652,-76.974177,100,0,0
221540,38.933484,-77.071287,100,0,0
62886,38.879461,-76.983795,200,0,0
299899,38.915197,-77.046257,200,0,0
52300,38.898433,-76.974179,200,0,0
284908,38.947292,-77.065738,200,0,0
247972,38.941046,-77.018025,200,0,0
54334,38.898994,-76.975676,200,0,0
29606,38.895312,-76.94847,100,0,0
292901,38.935749,-77.006464,200,0,0
289120,38.883695,-77.029431,200,0,0
291824,38.847386,-76.996029,200,0,0
43113,38.879611,-76.9656,200,0,0
286021,38.900393,-76.988117,200,0,0
237703,38.905683,-77.015171,200,0,0
901647,38.900579,-76.944293,100,0,0
81978,38.887788,-76.993176,85,0,0
28348,38.822522,-77.000182,100,0,0
312474,38.892094,-77.01428,200,0,0
310276,38.920641,-77.022013,100,0,0
253219,38.965073,-77.027945,200,0,0
901957,38.885383,-76.925999,100,0,0
224081,38.924814,-77.101606,85,0,0
67243,38.9192,-76.9852,200,0,0
302148,38.899699,-77.009458,200,0,0
276423,38.902633,-77.063004,100,0,0
302349,38.916998,-77.025368,200,1,0
904084,38.925869,-77.025803,100,0,1
310417,38.903741,-77.039928,200,1,1
800811,38.905795,-77.013528,100,0,0
278846,38.904201,-77.043003,88,0,0
284333,38.92004,-77.071719,85,0,0
257910,38.965423,-77.035377,100,0,0
285578,38.956855,-77.013112,100,0,0
226849,38.912599,-77.009402,85,0,0
261692,38.913958,-77.064258,88,0,0
299998,38.897074,-77.019487,200,0,0
6016,38.892898,-76.915895,100,0,0
806391,38.852404,-76.982313,100,0,0
810439,38.896723,-76.95888,100,0,0
31978,38.839063,-76.993574,88,0,0
1406,38.96859,-77.009045,100,0,0
802233,38.880276,-76.994977,100,0,0
81636,38.901629,-76.988307,85,0,0
312984,38.83065,-77.007676,86.58000183,0,0
291712,38.893327,-77.014235,85,0,0
61167,38.879427,-76.982526,200,0,0
237128,38.906395,-77.009188,85,0,0
300439,38.914994,-77.067043,200,0,0
33460,38.893589,-76.951127,100,0,0
253249,38.966518,-77.027568,100,0,0
46596,38.92308,-76.992089,88,0,0
30648,38.936712,-76.96538,100,0,0
804990,38.911599,-76.936008,100,0,0
235561,38.916375,-77.043241,200,0,0
906301,38.89211,-77.017565,100,0,0
150271,38.904374,-76.974169,100,0,0
226384,38.905871,-77.023988,100,0,0
29211,38.832062,-77.008081,200,0,0
305812,38.905466,-77.013637,100,0,0
806391,38.852404,-76.982313,100,0,0
289390,38.900366,-77.01673,100,0,0
242317,38.908266,-77.03613,200,0,0
812929,38.885348,-76.928328,100,0,0
902395,38.883773,-76.996179,87.5,0,0
815063,38.895433,-77.027047,100,0,0
270544,38.91307,-77.072961,100,0,0
237585,38.899802,-77.017987,100,0,0
274046,38.897444,-77.05091,100,0,0
255044,38.952905,-77.029697,200,0,0
218802,38.902089,-77.023989,200,0,0
286524,38.85667,-76.976522,88.26999664,0,0
222948,38.947092,-77.07763,90.31999969,0,0
222948,38.947092,-77.07763,88.38999939,0,0
13538,38.95059,-76.994552,100,0,0
47224,38.862383,-76.992951,100,0,0
44470,38.925506,-77.00848,88,0,0
300821,38.932549,-76.99768,100,0,0
278443,38.865522,-76.950011,100,0,0
60554,38.91719,-76.979966,100,0,0
903098,38.917329,-76.972439,87.5,0,0
808002,38.891836,-76.95724,100,0,0
221842,38.947679,-77.069845,85,0,0
226324,38.933733,-77.043999,100,0,0
221318,38.939974,-77.061074,85,0,0
252872,38.949736,-77.02811,100,0,0
902003,38.916711,-77.022945,100,0,0
240919,38.904086,-77.028114,200,0,0
20639,38.945292,-77.007996,200,0,0
305751,38.902526,-77.005851,200,0,0
247166,38.950806,-77.020195,200,0,0
288645,38.955315,-77.000261,200,0,0
67746,38.901567,-76.987411,200,0,0
308496,38.887546,-77.010469,200,0,0
253375,38.972215,-77.027355,200,0,0
289570,38.923733,-76.998275,200,0,0
278080,38.850873,-76.974149,200,0,0
245207,38.973522,-77.012814,100,0,0
291712,38.893328,-77.014396,200,0,0
241264,38.909208,-77.042794,200,0,0
313171,38.861859,-76.968356,200,0,0
226190,38.909466,-77.028084,100,0,0
236909,38.909463,-77.011461,200,0,0
307931,38.875559,-77.007462,200,0,0
291725,38.89416,-77.02605,200,0,0
294277,38.902526,-77.050112,97,0,0
259834,38.96111,-77.056359,200,0,0
294325,38.895511,-77.029759,200,0,0
47856,38.851337,-76.972307,200,0,0
240645,38.903077,-77.029985,200,0,0
147314,38.882331,-77.019613,200,0,0
309634,38.902403,-77.041689,200,0,0
253219,38.965073,-77.027945,200,0,0
307988,38.898353,-77.044516,200,0,0
274853,38.961225,-77.073128,200,0,0
903573,38.916998,-77.031951,100,0,0
251856,38.951054,-77.026909,200,0,0
301066,38.892094,-77.031964,200,0,0
901339,38.905065,-77.06783,100,0,0
221632,38.931816,-77.069962,200,0,0
808552,38.909405,-76.997546,100,0,0
219095,38.923719,-77.052013,100,0,0
224006,38.933618,-77.093216,88,0,0
238217,38.910527,-77.012867,200,0,0
302251,38.900135,-77.054866,200,0,0
272111,38.90538,-77.05699,200,0,0
906528,38.916942,-77.096124,100,0,0
295148,38.942081,-77.008118,200,0,0
43392,38.926952,-76.994961,100,0,0
241070,38.905072,-77.043553,200,0,0
305616,38.900421,-77.014497,200,0,0
279198,38.906503,-77.03442,200,0,0
311119,38.857181,-76.993307,200,0,0
218408,38.89865,-77.039956,200,0,0
907804,38.889772,-76.937543,87.5,0,0
232990,38.932039,-77.023662,200,0,0
295060,38.916948,-76.955572,85,0,0
156247,38.937245,-76.990608,200,0,0
287607,38.935202,-76.963447,200,0,0
156093,38.878403,-77.001261,200,0,0
310095,38.901178,-77.043744,200,0,0
219221,38.933308,-77.056331,200,0,0
241913,38.914093,-77.036509,200,0,0
276422,38.902497,-77.058361,200,0,0
312984,38.83065,-77.007676,86.58000183,0,0
243619,38.955075,-77.010392,200,0,0
300698,38.931059,-77.023521,200,0,0
904792,38.892086,-77.015232,86.27999878,0,0
303207,38.876148,-77.041431,200,0,0
229933,38.915826,-77.017344,200,0,0
232959,38.929918,-77.025632,200,0,0
303377,38.916937,-77.029622,200,0,0
308979,38.913949,-76.984263,200,0,0
229099,38.931209,-77.020066,200,0,0
303724,38.845224,-76.996824,200,0,0
145794,38.863271,-76.947313,200,0,0
245042,38.967353,-77.013741,200,0,0
225940,38.910271,-77.047024,100,0,0
243367,38.916879,-77.029936,200,0,0
229900,38.914721,-77.017481,200,0,0
298100,38.954377,-77.009048,200,0,0
150114,38.86932,-76.980509,200,0,0
34549,38.888622,-76.956296,200,0,0
5516,38.956229,-76.997011,200,0,0
235874,38.926985,-77.035677,200,0,0
903776,38.908718,-77.069081,100,0,0
25117,38.941754,-76.988321,200,0,0
272052,38.905675,-77.059348,88,0,0
49506,38.875415,-76.973798,200,0,0
40747,38.843827,-76.999195,200,0,0
221648,38.93279,-77.070881,88,0,0
79837,38.921837,-76.993973,200,0,0
269975,38.921112,-77.075292,88,0,0
294606,38.900023,-76.930113,100,0,0
41307,38.885329,-76.953529,200,0,0
68771,38.90464,-76.989108,200,0,0
243235,38.918475,-77.046734,100,0,0
7195,38.897078,-76.969898,200,0,0
905668,38.894788,-76.998449,100,0,0
309248,38.900999,-77.045582,200,0,0
903823,38.937079,-77.03273,100,0,0
235523,38.917928,-77.041651,200,0,0
288960,38.900829,-76.978994,200,0,0
64206,38.924883,-76.984863,200,0,0
286777,38.9177,-76.971842,200,0,0
300326,38.910237,-77.032418,200,0,0
309458,38.878915,-77.033547,200,0,0
302955,38.90639,-77.03849,200,0,0
63142,38.84589,-76.983818,200,0,0
240113,38.913907,-77.032669,200,0,0
255538,38.946372,-77.032773,200,0,0
145250,38.875916,-77.016486,200,0,0
255763,38.949501,-77.033384,200,0,0
300396,38.901149,-77.022275,200,0,0
37238,38.921297,-77.000884,200,0,0
913005,38.927917,-77.017691,100,0,0
310958,38.901371,-77.033059,200,0,0
902658,38.905641,-77.005885,100,0,1
256160,38.97619,-77.036313,200,0,0
278895,38.905546,-77.036506,200,0,0
22974,38.942941,-76.983639,200,0,0
288156,38.901469,-76.941413,200,0,0
297789,38.954635,-77.007348,200,0,0
14087,38.902006,-76.928121,200,0,0
278875,38.904768,-77.044539,200,0,0
272917,38.913541,-77.064895,200,0,0
310472,38.917644,-77.058156,87.81999969,0,0
227346,38.916166,-77.010055,200,0,0
273794,38.90352,-77.061701,200,0,0
300859,38.913308,-77.01817,200,0,0
242068,38.918753,-77.034908,200,1,0
242319,38.90724,-77.035045,100,0,0
279586,38.894052,-77.013718,200,0,0
288234,38.909637,-77.007468,100,0,0
275549,38.910723,-77.057144,200,0,0
5796,38.88233,-77.020881,200,0,0
904925,38.902521,-77.018928,100,0,1
242729,38.907304,-77.048502,200,1,0
218050,38.916803,-77.028497,200,0,0
45962,38.923732,-76.990021,200,0,0
901709,38.89078,-76.992645,100,0,0
47336,38.921807,-77.000387,200,0,0
312277,38.892079,-77.0149,200,0,0
150642,38.888641,-76.961318,200,0,0
155430,38.850516,-76.982303,200,0,0
16807,38.90148,-76.931982,100,0,0
245921,38.955736,-77.009619,200,0,0
277743,38.876196,-77.011042,200,0,0
236261,38.927795,-77.043011,200,0,0
241288,38.906238,-77.041652,200,0,0
900641,38.887577,-76.9366,100,0,0
901529,38.925102,-77.089937,100,0,0
295060,38.917867,-76.955684,200,0,0
286747,38.917295,-76.972779,200,0,0
60899,38.870894,-76.970699,200,0,0
256390,38.983051,-77.036746,200,0,0
146714,38.846685,-76.975455,200,0,0
291748,38.854493,-76.995913,200,0,0
238369,38.89631,-77.014058,200,0,0
252766,38.946125,-77.029643,200,0,0
146162,38.927436,-77.00619,200,0,0
286229,38.889801,-76.983631,200,0,0
300658,38.922821,-76.989956,200,0,0
235863,38.923902,-77.038895,200,0,0
287346,38.908892,-77.003827,200,0,0
37711,38.883637,-76.960038,200,0,0
237615,38.913155,-77.01539,85,0,0
65291,38.878556,-76.985278,200,0,0
284204,38.918543,-77.02962,200,0,0
242635,38.912607,-77.045157,200,0,0
302697,38.88191,-77.028373,200,0,0
234916,38.913316,-77.048467,200,0,0
309938,38.932057,-76.997041,200,0,0
51883,38.865565,-76.988989,200,0,0
902266,38.89981,-77.023965,100,0,0
303724,38.84509,-76.996823,200,0,0
43622,38.846872,-77.000195,200,0,0
233596,38.93225,-77.036808,200,0,0
308776,38.908569,-77.016441,86.09999847,0,0
220667,38.936832,-77.059843,200,0,0
247718,38.938792,-77.020763,200,0,0
295247,38.907017,-76.95099,200,0,0
242032,38.902923,-77.037569,100,0,0
45427,38.872181,-76.968813,100,0,0
300627,38.903782,-77.019314,200,0,0
47000,38.853036,-76.96989,200,0,0
238134,38.91391,-77.031953,200,0,0
239126,38.901332,-77.028075,200,0,0
310104,38.902454,-76.9444,200,0,0
1586,38.961592,-76.997325,200,0,0
304809,38.918894,-76.971632,100,0,0
286125,38.92451,-76.984936,200,0,0
295333,38.904068,-76.947323,200,0,0
243152,38.916682,-77.023969,200,0,0
279086,38.908204,-77.042528,200,0,0
300365,38.904239,-77.052353,200,0,0
68416,38.844563,-76.987992,200,0,0
48561,38.873368,-76.968718,200,0,1
902861,38.902512,-76.994959,100,0,0
283977,38.964368,-77.030983,200,0,0
148677,38.890363,-76.935823,200,0,0
145905,38.87539,-77.017598,200,0,0
299772,38.877804,-77.004617,200,0,0
301456,38.864741,-76.969963,200,0,1
232507,38.926474,-77.024633,100,0,0
235089,38.915989,-77.046345,200,0,0
150829,38.8204,-77.010825,200,0,0
242368,38.902669,-77.049329,88,0,0
315055,38.895254,-77.033691,200,0,0
807699,38.915146,-76.986557,100,0,0
46783,38.855655,-76.969709,200,0,1
264244,38.956893,-77.074424,200,0,0
296164,38.914085,-77.008105,88,0,0
244032,38.945311,-77.015582,200,0,0
309453,38.884614,-77.012659,200,0,0
64320,38.894482,-76.98457,200,0,0
298101,38.954069,-77.008438,85.97000122,0,0
60091,38.856414,-76.981345,200,0,0
301041,38.844675,-76.998329,200,0,0
55323,38.905799,-76.977174,200,0,0
149093,38.900203,-76.994961,200,0,0
255878,38.956012,-77.035404,200,0,0
276666,38.88557,-77.018672,200,0,0
288889,38.898143,-76.978042,200,0,0
71444,38.844057,-76.989728,200,0,0
46442,38.860444,-76.989086,200,0,0
26582,38.829205,-77,100,0,0
291740,38.887578,-77.030151,200,0,0
903416,38.829206,-76.998497,100,0,0
285725,38.888768,-76.928037,200,0,0
225154,38.938532,-77.032729,200,0,0
239814,38.900659,-77.025478,200,0,0
257910,38.965423,-77.035377,100,0,0
234705,38.936581,-77.036449,200,0,0
298101,38.954069,-77.008438,90.19999695,0,0
238134,38.913799,-77.031953,200,0,0
229236,38.929013,-77.022537,200,0,0
294274,38.898372,-77.037363,200,0,0
5077,38.905957,-76.998121,200,0,0
46843,38.856866,-76.969972,200,0,0
309461,38.882412,-77.017559,200,0,0
299808,38.89722,-76.947185,200,0,0
252033,38.948403,-77.026919,200,0,1
279443,38.901527,-77.042864,200,0,0
298222,38.900344,-77.022947,200,0,0
310386,38.905852,-77.031616,200,0,0
901614,38.930749,-76.957756,100,0,0
219298,38.939354,-77.060075,200,0,0
31223,38.890615,-76.95248,200,0,0
146709,38.83996,-76.988078,200,0,0
257724,38.964015,-77.033417,200,0,0
278187,38.862042,-76.99862,200,0,0
239107,38.906034,-77.02789,200,0,0
294300,38.927501,-77.036398,200,0,0
302317,38.956362,-77.027779,200,0,0
240264,38.902627,-77.033262,200,0,0
149686,38.887643,-76.936278,200,0,0
285011,38.91804,-77.098335,200,0,0
309460,38.895454,-77.013723,200,0,0
304191,38.899742,-77.015286,200,0,0
55203,38.893609,-76.977763,200,0,0
5529,38.90247,-76.998387,200,0,0
231098,38.929915,-77.031225,200,0,0
311698,38.919324,-77.032259,200,0,0
146166,38.928133,-76.956598,200,0,0
36560,38.889489,-76.958647,200,0,1
240613,38.906848,-77.031939,200,0,0
906582,38.917565,-77.038473,100,0,0
294242,38.895397,-77.039572,200,0,0
904869,38.832109,-76.987326,100,0,0
53147,38.913776,-76.988583,200,0,0
74083,38.90611,-76.989771,200,0,0
240357,38.917182,-77.031951,200,0,0
248433,38.949954,-77.019521,200,0,0
45109,38.924848,-76.965209,200,0,0
276385,38.879025,-77.00973,200,0,0
906815,38.903579,-77.025984,100,0,0
287209,38.857104,-76.973858,200,0,0
148047,38.859159,-76.999562,200,0,0
304188,38.898014,-77.033644,200,0,0
163,38.898696,-76.927465,100,0,0
903210,38.961259,-77.02801,100,0,0
220630,38.943724,-77.061248,200,0,0
304765,38.903479,-77.017555,100,0,0
313278,38.876475,-76.993769,200,0,0
900888,38.910475,-76.985773,100,0,0
278200,38.860677,-77.001954,200,0,0
